benchmark,run,metric,value,unit,direction,role,source
scan-cuda,5,block_1024.bytes_8.with_conflicts,8.287574219,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_1024.bytes_8.without_conflicts,6.595697266,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_1.with_conflicts,4.031975098,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_1.without_conflicts,5.140313476999999,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_2.with_conflicts,4.686072266,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_2.without_conflicts,5.39979834,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_4.with_conflicts,6.118227539,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_4.without_conflicts,5.615979492,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_8.with_conflicts,8.844868164,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
scan-cuda,5,block_2048.bytes_8.without_conflicts,8.004594238,ms,lower,primary,baseline/results/951758/scan-cuda/run-5.log
snake-cuda,1,threshold_0.kernel_time,0.005721,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_1.kernel_time,0.008894,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_2.kernel_time,0.013178,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_3.kernel_time,0.021399,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_4.kernel_time,0.035720999999999996,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_5.kernel_time,0.044455,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_6.kernel_time,0.059397,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_7.kernel_time,0.072769,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_8.kernel_time,0.08965000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_9.kernel_time,0.106228,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_10.kernel_time,0.12229000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_11.kernel_time,0.145854,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_12.kernel_time,0.170829,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_13.kernel_time,0.19634000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_14.kernel_time,0.234559,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_15.kernel_time,0.266446,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_16.kernel_time,0.30519999999999997,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_17.kernel_time,0.34846900000000003,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_18.kernel_time,0.394504,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_19.kernel_time,0.435662,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_20.kernel_time,0.48527400000000004,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_21.kernel_time,0.540881,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_22.kernel_time,0.575717,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_23.kernel_time,0.686924,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_24.kernel_time,0.767503,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,1,threshold_25.kernel_time,0.8234090000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-1.log
snake-cuda,2,threshold_0.kernel_time,0.005644000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_1.kernel_time,0.008842000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_2.kernel_time,0.013177,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_3.kernel_time,0.021418,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_4.kernel_time,0.035706,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_5.kernel_time,0.044429,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_6.kernel_time,0.059372,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_7.kernel_time,0.07274599999999999,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_8.kernel_time,0.08957899999999999,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_9.kernel_time,0.10619,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_10.kernel_time,0.122175,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_11.kernel_time,0.145733,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_12.kernel_time,0.17083600000000002,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_13.kernel_time,0.19632300000000003,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_14.kernel_time,0.234406,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_15.kernel_time,0.266276,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_16.kernel_time,0.304974,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_17.kernel_time,0.348361,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_18.kernel_time,0.39445100000000005,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_19.kernel_time,0.435589,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_20.kernel_time,0.48512500000000003,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_21.kernel_time,0.5408250000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_22.kernel_time,0.5756680000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_23.kernel_time,0.6868529999999999,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_24.kernel_time,0.767539,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,2,threshold_25.kernel_time,0.823249,ms,lower,primary,baseline/results/951758/snake-cuda/run-2.log
snake-cuda,3,threshold_0.kernel_time,0.005671000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_1.kernel_time,0.008832000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_2.kernel_time,0.013177,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_3.kernel_time,0.021412,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_4.kernel_time,0.035715000000000004,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_5.kernel_time,0.044503,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_6.kernel_time,0.059414,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_7.kernel_time,0.07276,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_8.kernel_time,0.089613,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_9.kernel_time,0.106222,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_10.kernel_time,0.122234,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_11.kernel_time,0.145828,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_12.kernel_time,0.17084000000000002,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_13.kernel_time,0.196364,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_14.kernel_time,0.234456,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_15.kernel_time,0.266504,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_16.kernel_time,0.30518599999999996,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_17.kernel_time,0.348417,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_18.kernel_time,0.394484,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_19.kernel_time,0.43570200000000003,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_20.kernel_time,0.48504800000000003,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_21.kernel_time,0.540868,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_22.kernel_time,0.5757190000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_23.kernel_time,0.6869210000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_24.kernel_time,0.767515,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,3,threshold_25.kernel_time,0.823347,ms,lower,primary,baseline/results/951758/snake-cuda/run-3.log
snake-cuda,4,threshold_0.kernel_time,0.005693,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_1.kernel_time,0.008811,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_2.kernel_time,0.01318,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_3.kernel_time,0.021412,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_4.kernel_time,0.035715000000000004,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_5.kernel_time,0.044418,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_6.kernel_time,0.059396000000000004,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_7.kernel_time,0.072771,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_8.kernel_time,0.08961400000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_9.kernel_time,0.106205,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_10.kernel_time,0.122253,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_11.kernel_time,0.145799,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_12.kernel_time,0.17083099999999998,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_13.kernel_time,0.196351,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_14.kernel_time,0.234456,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_15.kernel_time,0.26641000000000004,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_16.kernel_time,0.304971,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_17.kernel_time,0.348416,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_18.kernel_time,0.39446600000000004,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_19.kernel_time,0.435662,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_20.kernel_time,0.485162,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_21.kernel_time,0.540862,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_22.kernel_time,0.575705,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_23.kernel_time,0.6868780000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_24.kernel_time,0.767521,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,4,threshold_25.kernel_time,0.823378,ms,lower,primary,baseline/results/951758/snake-cuda/run-4.log
snake-cuda,5,threshold_0.kernel_time,0.005609,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_1.kernel_time,0.008807,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_2.kernel_time,0.013172000000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_3.kernel_time,0.021418,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_4.kernel_time,0.035684,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_5.kernel_time,0.044457,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_6.kernel_time,0.059399,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_7.kernel_time,0.07273,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_8.kernel_time,0.0896,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_9.kernel_time,0.10618899999999999,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_10.kernel_time,0.12219400000000001,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_11.kernel_time,0.14585599999999999,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_12.kernel_time,0.170834,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_13.kernel_time,0.19634700000000002,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_14.kernel_time,0.23438,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_15.kernel_time,0.266318,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_16.kernel_time,0.305142,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_17.kernel_time,0.348433,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_18.kernel_time,0.394347,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_19.kernel_time,0.43564100000000006,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_20.kernel_time,0.485145,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_21.kernel_time,0.540906,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_22.kernel_time,0.575674,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_23.kernel_time,0.686852,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_24.kernel_time,0.76749,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
snake-cuda,5,threshold_25.kernel_time,0.823331,ms,lower,primary,baseline/results/951758/snake-cuda/run-5.log
sobel-cuda,1,average_kernel_execution_time,0.007964482,ms,lower,primary,baseline/results/951758/sobel-cuda/run-1.log
sobel-cuda,2,average_kernel_execution_time,0.007986596,ms,lower,primary,baseline/results/951758/sobel-cuda/run-2.log
sobel-cuda,3,average_kernel_execution_time,0.007950275000000001,ms,lower,primary,baseline/results/951758/sobel-cuda/run-3.log
sobel-cuda,4,average_kernel_execution_time,0.00794321,ms,lower,primary,baseline/results/951758/sobel-cuda/run-4.log
sobel-cuda,5,average_kernel_execution_time,0.007972477,ms,lower,primary,baseline/results/951758/sobel-cuda/run-5.log
srad-cuda,1,compute_time,56.462999433,ms,lower,primary,baseline/results/951758/srad-cuda/run-1.log
srad-cuda,1,total_time,199.551999569,ms,lower,secondary,baseline/results/951758/srad-cuda/run-1.log
srad-cuda,2,compute_time,56.448999792,ms,lower,primary,baseline/results/951758/srad-cuda/run-2.log
srad-cuda,2,total_time,198.88000190300002,ms,lower,secondary,baseline/results/951758/srad-cuda/run-2.log
srad-cuda,3,compute_time,56.147001683999996,ms,lower,primary,baseline/results/951758/srad-cuda/run-3.log
srad-cuda,3,total_time,197.382003069,ms,lower,secondary,baseline/results/951758/srad-cuda/run-3.log
srad-cuda,4,compute_time,56.108999997000005,ms,lower,primary,baseline/results/951758/srad-cuda/run-4.log
srad-cuda,4,total_time,197.165995836,ms,lower,secondary,baseline/results/951758/srad-cuda/run-4.log
srad-cuda,5,compute_time,56.163001806,ms,lower,primary,baseline/results/951758/srad-cuda/run-5.log
srad-cuda,5,total_time,197.561994195,ms,lower,secondary,baseline/results/951758/srad-cuda/run-5.log
stencil3d-cuda,1,average_kernel_execution_time,35.963,ms,lower,primary,baseline/results/951758/stencil3d-cuda/run-1.log
stencil3d-cuda,2,average_kernel_execution_time,36.017,ms,lower,primary,baseline/results/951758/stencil3d-cuda/run-2.log
stencil3d-cuda,3,average_kernel_execution_time,36.022,ms,lower,primary,baseline/results/951758/stencil3d-cuda/run-3.log
stencil3d-cuda,4,average_kernel_execution_time,35.95099999999999,ms,lower,primary,baseline/results/951758/stencil3d-cuda/run-4.log
stencil3d-cuda,5,average_kernel_execution_time,36.024,ms,lower,primary,baseline/results/951758/stencil3d-cuda/run-5.log
thomas-cuda,1,average_kernel_execution_time,2.415959,ms,lower,primary,baseline/results/951758/thomas-cuda/run-1.log
thomas-cuda,2,average_kernel_execution_time,2.349468,ms,lower,primary,baseline/results/951758/thomas-cuda/run-2.log
